timestamp,date,time,weekday,rank,summary,distance_km,duration_min,traffic_min,delay_min
2026-05-15T08:53:38.163108,2026-05-15,08:53,Friday,3,Bermuda Rd,14.49,22.1,22.4,0.3
2026-05-15T08:58:38.715682,2026-05-15,08:58,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T08:58:38.715682,2026-05-15,08:58,Friday,2,S Eastern Ave,13.56,22.4,22.0,-0.5
2026-05-15T08:58:38.715682,2026-05-15,08:58,Friday,3,I-15 S,27.18,24.6,25.8,1.2
2026-05-15T09:03:39.179103,2026-05-15,09:03,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:03:39.179103,2026-05-15,09:03,Friday,2,S Eastern Ave,13.56,22.4,21.7,-0.7
2026-05-15T09:03:39.179103,2026-05-15,09:03,Friday,3,I-15 S,27.18,24.6,25.7,1.1
2026-05-15T09:08:40.138508,2026-05-15,09:08,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:08:40.138508,2026-05-15,09:08,Friday,2,S Maryland Pkwy,13.1,19.9,20.3,0.4
2026-05-15T09:08:40.138508,2026-05-15,09:08,Friday,3,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T09:13:41.023633,2026-05-15,09:13,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T09:13:41.023633,2026-05-15,09:13,Friday,2,S Maryland Pkwy,13.1,19.9,20.2,0.3
2026-05-15T09:13:41.023633,2026-05-15,09:13,Friday,3,S Eastern Ave,13.56,22.4,21.9,-0.6
2026-05-15T09:18:41.567920,2026-05-15,09:18,Friday,1,S Spencer St,12.65,19.9,19.8,-0.1
2026-05-15T09:18:41.567920,2026-05-15,09:18,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T09:18:41.567920,2026-05-15,09:18,Friday,3,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T09:23:42.109875,2026-05-15,09:23,Friday,1,S Spencer St,12.65,19.9,19.9,0.0
2026-05-15T09:23:42.109875,2026-05-15,09:23,Friday,2,S Maryland Pkwy,13.1,19.9,20.1,0.2
2026-05-15T09:23:42.109875,2026-05-15,09:23,Friday,3,S Eastern Ave,13.56,22.4,21.9,-0.6
2026-05-15T09:28:42.625440,2026-05-15,09:28,Friday,1,S Spencer St,12.65,19.9,19.9,0.1
2026-05-15T09:28:42.625440,2026-05-15,09:28,Friday,2,S Eastern Ave,13.56,22.4,21.6,-0.8
2026-05-15T09:28:42.625440,2026-05-15,09:28,Friday,3,Bermuda Rd,15.11,22.2,22.5,0.3
2026-05-15T09:33:43.057220,2026-05-15,09:33,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T09:33:43.057220,2026-05-15,09:33,Friday,2,S Eastern Ave,13.56,22.4,22.2,-0.2
2026-05-15T09:33:43.057220,2026-05-15,09:33,Friday,3,Bermuda Rd,15.11,22.2,22.6,0.4
2026-05-15T09:38:43.565275,2026-05-15,09:38,Friday,1,S Spencer St,12.65,19.9,20.0,0.1
2026-05-15T09:38:43.565275,2026-05-15,09:38,Friday,2,S Eastern Ave,13.56,22.4,22.0,-0.4
2026-05-15T09:38:43.565275,2026-05-15,09:38,Friday,3,Bermuda Rd,15.11,22.2,22.6,0.4
2026-05-15T09:43:44.041536,2026-05-15,09:43,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:43:44.041536,2026-05-15,09:43,Friday,2,S Eastern Ave,13.56,22.4,22.3,-0.1
2026-05-15T09:43:44.041536,2026-05-15,09:43,Friday,3,Bermuda Rd,15.11,22.2,22.7,0.5
2026-05-15T09:48:44.521215,2026-05-15,09:48,Friday,1,S Spencer St,12.65,19.9,20.1,0.2
2026-05-15T09:48:44.521215,2026-05-15,09:48,Friday,2,S Eastern Ave,13.56,22.4,22.5,0.1
2026-05-15T09:48:44.521215,2026-05-15,09:48,Friday,3,Bermuda Rd,15.11,22.2,22.7,0.5
2026-05-15T09:53:44.972609,2026-05-15,09:53,Friday,1,S Spencer St,12.65,19.9,20.3,0.5
2026-05-15T09:53:44.972609,2026-05-15,09:53,Friday,2,S Eastern Ave,13.56,22.4,22.2,-0.2
2026-05-15T09:53:44.972609,2026-05-15,09:53,Friday,3,Bermuda Rd,15.11,22.2,22.4,0.2
2026-05-15T09:58:45.532657,2026-05-15,09:58,Friday,1,S Spencer St,12.65,19.9,20.4,0.5
2026-05-15T09:58:45.532657,2026-05-15,09:58,Friday,2,S Eastern Ave,13.56,22.4,22.2,-0.2
2026-05-15T09:58:45.532657,2026-05-15,09:58,Friday,3,Bermuda Rd,15.11,22.2,22.5,0.3
2026-05-15T14:41:00.199324,2026-05-15,14:41,Friday,1,S Maryland Pkwy,13.1,19.9,21.2,1.3
2026-05-15T14:41:00.199324,2026-05-15,14:41,Friday,2,Bermuda Rd,14.49,22.1,22.6,0.4
2026-05-15T14:41:00.199324,2026-05-15,14:41,Friday,3,S Eastern Ave,13.57,22.5,24.8,2.3
2026-05-15T14:46:00.982104,2026-05-15,14:46,Friday,1,S Maryland Pkwy,13.1,19.9,21.5,1.6
2026-05-15T14:46:00.982104,2026-05-15,14:46,Friday,2,Bermuda Rd,14.49,22.1,22.8,0.7
2026-05-15T14:46:00.982104,2026-05-15,14:46,Friday,3,S Eastern Ave,13.57,22.5,24.6,2.1
2026-05-15T14:51:01.679529,2026-05-15,14:51,Friday,1,S Maryland Pkwy,13.1,19.9,21.5,1.6
2026-05-15T14:51:01.679529,2026-05-15,14:51,Friday,2,Bermuda Rd,14.49,22.1,22.7,0.5
2026-05-15T14:51:01.679529,2026-05-15,14:51,Friday,3,S Eastern Ave,13.57,22.5,24.9,2.4
2026-05-15T14:56:02.217537,2026-05-15,14:56,Friday,1,S Maryland Pkwy,13.1,19.9,21.5,1.6
2026-05-15T14:56:02.217537,2026-05-15,14:56,Friday,2,Bermuda Rd,15.11,22.2,23.6,1.4
2026-05-15T14:56:02.217537,2026-05-15,14:56,Friday,3,S Eastern Ave,13.56,22.4,25.5,3.0
2026-05-15T15:01:03.031913,2026-05-15,15:01,Friday,1,S Maryland Pkwy,13.1,19.9,22.1,2.2
2026-05-15T15:01:03.031913,2026-05-15,15:01,Friday,2,Bermuda Rd,14.49,22.1,22.9,0.7
2026-05-15T15:01:03.031913,2026-05-15,15:01,Friday,3,S Eastern Ave,13.56,22.4,25.5,3.1
2026-05-15T16:28:30.850660,2026-05-15,16:28,Friday,1,S Maryland Pkwy,13.1,19.9,20.5,0.6
2026-05-15T16:28:30.850660,2026-05-15,16:28,Friday,2,Bermuda Rd,14.49,22.1,21.8,-0.3
2026-05-15T16:28:30.850660,2026-05-15,16:28,Friday,3,S Eastern Ave,13.56,22.4,24.2,1.8
